Date,Time,Open,High,Low,Close,Up,Down
05/28/2004,17:00,1068.75,1069.75,1063.5,1069.25,183293,173897
05/31/2004,17:00,1067.5,1069.0,1064.75,1067.5,1950,2271
06/01/2004,17:00,1067.25,1069.0,1058.5,1067.0,300098,314646
06/02/2004,17:00,1066.75,1074.5,1064.25,1071.5,288668,271352
06/03/2004,17:00,1071.25,1071.5,1060.5,1061.75,283032,322694
06/04/2004,17:00,1062.5,1075.5,1061.5,1069.5,308661,293518
06/07/2004,17:00,1068.5,1088.0,1068.5,1086.0,314518,249223
06/08/2004,17:00,1086.0,1088.75,1081.5,1088.25,249191,247488
06/09/2004,17:00,1088.5,1088.75,1075.75,1078.0,263154,301336
06/10/2004,17:00,1078.25,1083.0,1077.25,1082.75,149843,128435
06/11/2004,17:00,1083.0,1083.0,1079.0,1079.75,1972,3719
06/14/2004,17:00,1080.25,1081.0,1068.25,1072.5,250474,276774
06/15/2004,17:00,1072.5,1084.25,1072.25,1079.0,359036,309050
06/16/2004,17:00,1078.75,1083.5,1076.5,1079.5,231160,233704
06/17/2004,17:00,1079.25,1080.5,1072.75,1077.0,263780,268346
06/18/2004,17:00,1077.5,1086.0,1073.0,1080.25,273592,242652
06/21/2004,17:00,1081.25,1085.75,1074.75,1076.25,196171,212807
06/22/2004,17:00,1076.25,1082.25,1070.25,1081.75,311055,273184
06/23/2004,17:00,1081.25,1091.75,1077.5,1090.5,297518,255870
06/24/2004,17:00,1090.0,1092.75,1086.0,1088.25,220653,254821
06/25/2004,17:00,1088.0,1092.5,1080.0,1081.25,234409,240994
06/28/2004,17:00,1083.25,1092.25,1076.25,1076.5,274406,298663
06/29/2004,17:00,1074.75,1085.0,1074.25,1083.0,265712,245412
06/30/2004,17:00,1082.5,1091.0,1079.5,1087.0,350493,359144
07/01/2004,17:00,1087.25,1090.25,1068.75,1073.0,395055,482151
07/02/2004,17:00,1073.0,1076.0,1069.0,1072.0,217234,234911
07/05/2004,17:00,1072.25,1072.75,1069.25,1070.75,2079,1755
07/06/2004,17:00,1070.25,1075.5,1059.0,1061.75,356431,392559
07/07/2004,17:00,1061.75,1068.5,1057.0,1058.25,275386,257659
07/08/2004,17:00,1059.0,1065.75,1054.5,1056.75,339045,377606
07/09/2004,17:00,1057.25,1062.0,1056.5,1059.5,243289,243599
07/12/2004,17:00,1060.25,1062.75,1052.5,1060.75,331423,330384
07/13/2004,17:00,1060.5,1062.5,1055.75,1056.75,243892,249581
07/14/2004,17:00,1057.5,1066.25,1053.25,1059.25,384836,410131
07/15/2004,17:00,1059.25,1061.5,1049.5,1050.0,325413,350968
07/16/2004,17:00,1049.5,1059.0,1046.5,1049.25,314920,334254
07/19/2004,17:00,1049.5,1052.5,1042.0,1044.5,334711,355542
07/20/2004,17:00,1044.25,1061.25,1042.25,1058.5,351748,294945
07/21/2004,17:00,1059.0,1062.5,1036.0,1037.0,379811,469196
07/22/2004,17:00,1036.5,1045.75,1029.5,1036.5,420908,435972
07/23/2004,17:00,1039.25,1040.5,1028.75,1031.5,296457,329414
07/26/2004,17:00,1032.25,1036.0,1023.5,1030.75,334215,322664
07/27/2004,17:00,1030.5,1042.5,1029.75,1039.25,344745,315421
07/28/2004,17:00,1039.5,1045.0,1027.25,1042.0,319129,326138
07/29/2004,17:00,1042.5,1050.25,1039.0,1048.0,289943,285475
07/30/2004,17:00,1047.5,1050.5,1042.5,1050.25,214913,225266
08/02/2004,17:00,1044.5,1054.75,1042.0,1052.75,267240,246755
08/03/2004,17:00,1052.5,1052.5,1042.75,1043.25,260041,276388
08/04/2004,17:00,1042.75,1048.75,1035.5,1041.75,289104,260356
08/05/2004,17:00,1042.75,1045.25,1023.75,1025.25,273213,335187
08/06/2004,17:00,1025.0,1029.5,1007.25,1009.75,362147,400385
08/09/2004,17:00,1010.75,1015.75,1009.0,1011.0,234682,246975
08/10/2004,17:00,1011.5,1025.25,1011.0,1021.5,325311,280851
08/11/2004,17:00,1019.75,1023.75,1011.75,1023.25,349225,324412
08/12/2004,17:00,1023.75,1024.5,1006.5,1011.0,346143,373838
08/13/2004,17:00,1011.25,1014.25,1006.5,1012.75,287594,300025
08/16/2004,17:00,1012.0,1027.25,1007.5,1023.25,346448,281273
08/17/2004,17:00,1023.25,1033.5,1022.0,1028.75,300450,291809
08/18/2004,17:00,1028.5,1042.5,1024.5,1040.75,361416,310015
08/19/2004,17:00,1040.5,1042.0,1032.25,1036.5,290222,315863
08/20/2004,17:00,1036.5,1047.0,1033.75,1045.25,301221,258155
08/23/2004,17:00,1044.0,1048.25,1040.75,1042.75,273302,275316
08/24/2004,17:00,1042.5,1047.75,1038.75,1044.25,282399,271500
08/25/2004,17:00,1044.0,1053.0,1039.25,1050.5,312859,260282
08/26/2004,17:00,1050.5,1053.25,1048.5,1051.25,166311,162608
08/27/2004,17:00,1051.5,1056.25,1049.75,1055.0,176958,155886
08/30/2004,17:00,1054.0,1054.5,1044.5,1045.5,168132,191099
08/31/2004,17:00,1045.5,1051.75,1040.75,1051.25,322434,296773
09/01/2004,17:00,1051.25,1056.25,1044.5,1053.0,297290,301686
09/02/2004,17:00,1053.25,1066.75,1051.0,1063.0,282473,232739
09/03/2004,17:00,1062.75,1067.75,1059.25,1061.0,221224,217835
09/06/2004,17:00,1061.25,1065.0,1061.25,1064.75,4624,3279
09/07/2004,17:00,1065.0,1071.0,1062.75,1068.0,330988,299489
09/08/2004,17:00,1068.0,1070.0,1062.5,1065.25,297064,313870
09/09/2004,17:00,1065.5,1068.25,1059.75,1064.0,257226,255850
09/10/2004,17:00,1063.75,1072.25,1060.25,1069.75,240552,208354
09/13/2004,17:00,1070.0,1076.75,1069.25,1074.25,296051,289719
09/14/2004,17:00,1074.0,1076.5,1071.25,1075.5,244421,212554
09/15/2004,17:00,1075.25,1075.5,1066.0,1068.25,245303,277725
09/16/2004,17:00,1067.75,1073.0,1067.0,1070.25,218566,203340
09/17/2004,17:00,1070.25,1077.5,1068.75,1075.0,269032,244480
09/20/2004,17:00,1074.75,1075.0,1066.5,1068.75,271620,290865
09/21/2004,17:00,1068.25,1078.5,1067.25,1073.0,278406,266952
09/22/2004,17:00,1073.0,1073.25,1058.0,1059.25,350925,404470
09/23/2004,17:00,1058.75,1061.0,1053.0,1054.25,302366,314012
09/24/2004,17:00,1053.75,1060.5,1053.25,1057.75,217051,200010
09/27/2004,17:00,1057.25,1060.0,1049.25,1051.25,275485,274815
09/28/2004,17:00,1051.0,1058.5,1047.25,1056.0,338709,321276
09/29/2004,17:00,1056.5,1062.0,1053.25,1061.5,304074,271753
09/30/2004,17:00,1061.5,1063.0,1055.5,1060.25,284907,307341
10/01/2004,17:00,1061.0,1079.5,1057.75,1079.25,376018,300681
10/04/2004,17:00,1077.5,1087.25,1077.0,1080.25,283363,289524
10/05/2004,17:00,1080.5,1086.0,1078.25,1082.25,274595,255463
10/06/2004,17:00,1082.0,1089.75,1079.5,1088.75,320618,268148
10/07/2004,17:00,1088.5,1089.0,1076.5,1077.5,254413,295408
10/08/2004,17:00,1077.5,1082.0,1066.25,1068.0,345650,370806
10/11/2004,17:00,1068.0,1073.0,1068.0,1072.0,146229,141777
10/12/2004,17:00,1071.75,1072.75,1062.0,1070.5,371597,349120
10/13/2004,17:00,1071.5,1073.5,1055.5,1057.5,352385,425472
10/14/2004,17:00,1057.25,1061.5,1048.0,1049.25,403175,425846
10/15/2004,17:00,1048.5,1059.75,1048.0,1054.75,396388,372344
10/18/2004,17:00,1054.75,1061.25,1048.5,1060.75,360754,304288
10/19/2004,17:00,1061.0,1064.5,1048.0,1048.75,393821,456045
10/20/2004,17:00,1047.25,1050.25,1039.75,1048.0,428220,434552
10/21/2004,17:00,1048.5,1055.25,1044.0,1051.5,423908,395200
10/22/2004,17:00,1051.75,1055.75,1040.75,1041.25,306950,345551
10/25/2004,17:00,1041.5,1044.0,1034.0,1043.25,377133,361889
10/26/2004,17:00,1043.25,1058.0,1040.5,1056.75,447435,358611
10/27/2004,17:00,1057.0,1072.75,1052.75,1070.5,515514,441925
10/28/2004,17:00,1070.5,1077.25,1066.25,1073.5,344276,317636
10/29/2004,17:00,1073.25,1078.0,1070.5,1074.25,279027,271484
11/01/2004,17:00,1073.5,1080.0,1072.25,1076.25,255003,239224
11/02/2004,17:00,1076.0,1087.0,1073.75,1076.0,426818,401362
11/03/2004,17:00,1075.25,1095.0,1073.25,1090.0,483775,493204
11/04/2004,17:00,1090.0,1108.0,1088.0,1106.0,496807,394681
11/05/2004,17:00,1106.5,1117.75,1104.25,1113.5,419693,404776
11/08/2004,17:00,1113.0,1113.5,1108.25,1111.75,237976,200907
11/09/2004,17:00,1111.5,1116.0,1108.75,1111.25,296960,291086
11/10/2004,17:00,1111.0,1116.5,1108.75,1111.0,338851,339432
11/11/2004,17:00,1110.5,1122.0,1109.0,1119.25,299774,248105
11/12/2004,17:00,1119.5,1130.75,1117.75,1129.0,368169,296667
11/15/2004,17:00,1129.0,1132.0,1126.5,1131.75,332146,295239
11/16/2004,17:00,1131.25,1131.75,1121.75,1124.25,315470,343928
11/17/2004,17:00,1124.0,1135.75,1123.75,1129.25,426257,406299
11/18/2004,17:00,1129.0,1132.25,1126.5,1131.5,273727,248415
11/19/2004,17:00,1131.0,1131.5,1115.25,1118.25,329063,388667
11/22/2004,17:00,1118.0,1125.0,1112.5,1123.5,289311,241272
11/23/2004,17:00,1123.5,1126.5,1117.5,1125.75,326443,307493
11/24/2004,17:00,1125.5,1129.25,1124.0,1127.25,214566,212077
11/25/2004,17:00,1127.25,1132.5,1126.75,1132.25,6254,3928
11/26/2004,17:00,1132.0,1133.5,1125.25,1126.75,82369,86112
11/29/2004,17:00,1126.5,1137.25,1118.25,1120.75,386587,421057
11/30/2004,17:00,1121.0,1125.5,1119.0,1123.0,336169,346004
12/01/2004,17:00,1123.25,1138.25,1121.0,1136.0,389657,299344
12/02/2004,17:00,1136.25,1142.25,1133.0,1142.0,373207,340404
12/03/2004,17:00,1142.0,1144.5,1131.75,1135.0,387644,408916
12/06/2004,17:00,1135.25,1139.25,1131.25,1135.25,227979,216804
12/07/2004,17:00,1135.25,1139.5,1122.25,1122.5,347066,406602
12/08/2004,17:00,1122.5,1130.75,1122.0,1127.25,333164,302785
12/09/2004,17:00,1127.75,1137.25,1119.5,1135.25,378793,339397
12/10/2004,17:00,1135.0,1138.0,1130.75,1136.25,283591,277816
12/13/2004,17:00,1135.75,1146.5,1135.5,1145.75,284613,237792
12/14/2004,17:00,1145.5,1152.0,1143.0,1149.25,280848,251506
12/15/2004,17:00,1149.25,1153.25,1145.25,1151.0,295308,306409
12/16/2004,17:00,1151.0,1154.5,1144.0,1150.25,328963,365867
12/17/2004,17:00,1150.0,1152.75,1139.0,1142.25,392395,422964
12/20/2004,17:00,1141.25,1150.5,1139.0,1142.25,253402,242998
12/21/2004,17:00,1142.5,1152.25,1141.0,1151.0,240347,209820
12/22/2004,17:00,1151.25,1158.0,1150.5,1154.75,214824,186237
12/23/2004,17:00,1154.75,1160.25,1152.75,1155.5,138336,128968
12/27/2004,17:00,1156.0,1160.75,1151.0,1151.75,136236,159527
12/28/2004,17:00,1152.0,1160.5,1152.0,1159.75,134522,115936
12/29/2004,17:00,1160.0,1161.0,1156.5,1160.75,112843,97407
12/30/2004,17:00,1160.75,1162.75,1157.25,1159.5,105703,104170
12/31/2004,17:00,1159.0,1163.5,1154.5,1155.25,115850,128895
01/03/2005,17:00,1157.25,1165.0,1145.5,1149.25,324147,350550
01/04/2005,17:00,1149.75,1153.25,1130.5,1134.5,404103,450476
01/05/2005,17:00,1134.25,1138.75,1126.5,1127.25,427132,422407
01/06/2005,17:00,1127.25,1137.5,1127.25,1132.25,346843,330921
01/07/2005,17:00,1132.75,1138.25,1127.25,1129.5,381613,381104
01/10/2005,17:00,1130.75,1140.5,1129.0,1135.5,364554,368039
01/11/2005,17:00,1135.75,1136.5,1125.5,1130.75,362435,400918
01/12/2005,17:00,1129.5,1134.0,1120.5,1133.5,479617,466334
01/13/2005,17:00,1133.25,1133.5,1120.0,1122.0,347104,374217
01/14/2005,17:00,1120.75,1130.5,1120.5,1127.25,262173,250700
01/17/2005,17:00,1128.75,1130.75,1128.5,1129.75,5158,3872
01/18/2005,17:00,1130.0,1141.5,1124.25,1140.25,418221,355261
01/19/2005,17:00,1140.0,1140.5,1122.25,1123.5,344293,392996
01/20/2005,17:00,1121.25,1126.75,1117.75,1120.25,454811,460309
01/21/2005,17:00,1120.75,1124.5,1111.0,1112.5,422076,471407
01/24/2005,17:00,1113.75,1118.0,1108.0,1110.5,432303,425048
01/25/2005,17:00,1110.25,1119.25,1110.25,1114.75,374526,365395
01/26/2005,17:00,1115.0,1120.5,1114.25,1116.5,386182,362317
01/27/2005,17:00,1116.25,1121.75,1114.0,1119.75,375185,359336
01/28/2005,17:00,1120.5,1121.25,1110.0,1118.75,397778,425083
01/31/2005,17:00,1120.5,1126.75,1120.5,1125.25,343089,328717
02/01/2005,17:00,1125.0,1135.5,1123.25,1135.25,354318,301400
02/02/2005,17:00,1135.0,1139.75,1132.75,1136.25,302665,278193
02/03/2005,17:00,1135.25,1137.25,1129.5,1134.25,281951,287133
02/04/2005,17:00,1134.0,1148.25,1132.0,1146.25,362960,288394
02/07/2005,17:00,1146.5,1148.75,1143.25,1144.25,224633,217073
02/08/2005,17:00,1144.5,1150.0,1143.75,1145.75,230552,228457
02/09/2005,17:00,1145.75,1148.25,1135.5,1136.5,319686,350591
02/10/2005,17:00,1136.75,1143.25,1135.5,1140.0,321896,299923
02/11/2005,17:00,1140.25,1153.75,1137.5,1150.5,434326,367906
02/14/2005,17:00,1151.5,1152.25,1147.75,1150.0,207925,208259
02/15/2005,17:00,1150.5,1157.25,1149.25,1155.25,333717,333717
02/16/2005,17:00,1155.25,1157.25,1147.25,1154.25,328163,328510
02/17/2005,17:00,1154.25,1155.75,1144.25,1144.5,362101,445164
02/18/2005,17:00,1144.5,1147.5,1141.25,1146.25,298333,298199
02/21/2005,17:00,1146.75,1147.0,1143.75,1144.75,4338,6033
02/22/2005,17:00,1145.0,1147.0,1127.75,1128.25,424660,510572
02/23/2005,17:00,1128.25,1137.75,1127.25,1136.75,397284,362006
02/24/2005,17:00,1136.75,1145.25,1131.75,1145.0,387912,351151
02/25/2005,17:00,1144.5,1157.0,1143.5,1156.0,358230,287930
02/28/2005,17:00,1155.75,1158.5,1142.0,1148.5,358004,384941
03/01/2005,17:00,1148.25,1157.0,1146.75,1151.75,341848,298525
03/02/2005,17:00,1151.75,1160.75,1147.75,1153.25,428873,425154
03/03/2005,17:00,1153.25,1160.5,1148.25,1153.5,396939,397524
03/04/2005,17:00,1153.5,1169.5,1153.25,1168.5,362296,328691
03/07/2005,17:00,1169.5,1173.5,1167.0,1168.25,304136,279525
03/08/2005,17:00,1168.25,1170.25,1162.25,1164.5,310398,332980
03/09/2005,17:00,1164.0,1167.75,1150.25,1151.0,455072,513773
03/10/2005,17:00,1151.0,1156.0,1144.75,1155.25,321996,319574
03/11/2005,17:00,1154.25,1157.75,1141.75,1144.5,339748,386255
03/14/2005,17:00,1145.0,1152.0,1143.0,1151.75,332607,281911
03/15/2005,17:00,1152.25,1155.5,1141.0,1141.5,391822,427334
03/16/2005,17:00,1141.25,1145.5,1128.75,1132.5,449172,521193
03/17/2005,17:00,1132.0,1137.25,1129.5,1133.25,361124,360151
03/18/2005,17:00,1133.5,1136.25,1125.75,1129.75,378778,401084
03/21/2005,17:00,1130.75,1132.75,1121.75,1125.0,321551,344679
03/22/2005,17:00,1125.75,1133.0,1111.0,1113.25,407223,455466
03/23/2005,17:00,1112.5,1119.5,1108.0,1113.75,423314,434684
03/24/2005,17:00,1114.25,1123.5,1114.0,1115.25,318679,337840
03/28/2005,17:00,1115.25,1122.75,1115.25,1117.0,265490,255464
03/29/2005,17:00,1116.75,1122.5,1106.0,1108.75,468263,507421
03/30/2005,17:00,1109.0,1125.25,1109.0,1124.5,443346,368005
03/31/2005,17:00,1125.0,1127.5,1121.25,1122.25,344709,369319
04/01/2005,17:00,1122.5,1132.75,1111.75,1116.75,513882,577172
04/04/2005,17:00,1116.5,1121.25,1110.0,1120.5,422212,390099
04/05/2005,17:00,1120.25,1126.25,1117.75,1124.0,336932,327923
04/06/2005,17:00,1123.5,1132.25,1123.25,1127.75,404045,376024
04/07/2005,17:00,1128.0,1135.0,1125.5,1134.25,423132,386304
04/08/2005,17:00,1134.25,1134.75,1122.0,1122.25,343679,386318
04/11/2005,17:00,1122.0,1126.5,1120.5,1122.75,298581,325539
04/12/2005,17:00,1122.5,1132.5,1112.25,1129.0,647287,579293
04/13/2005,17:00,1129.25,1129.75,1112.75,1114.5,470502,535803
04/14/2005,17:00,1114.75,1117.75,1096.75,1097.0,609414,654350
04/15/2005,17:00,1097.25,1103.25,1082.25,1083.25,656748,754786
04/18/2005,17:00,1083.25,1090.75,1075.0,1088.25,549189,553073
04/19/2005,17:00,1088.5,1099.0,1087.25,1098.5,447794,465878
04/20/2005,17:00,1098.25,1099.0,1076.0,1079.5,619626,692371
04/21/2005,17:00,1079.75,1103.0,1077.75,1099.75,561073,465312
04/22/2005,17:00,1100.0,1100.5,1083.0,1096.0,462880,494016
04/25/2005,17:00,1096.25,1105.5,1094.75,1104.0,369757,351510
04/26/2005,17:00,1103.5,1105.25,1091.75,1092.5,311595,333698
04/27/2005,17:00,1092.0,1100.75,1084.5,1096.5,480500,447988
04/28/2005,17:00,1096.75,1097.75,1081.75,1082.75,439595,475527
04/29/2005,17:00,1081.75,1098.75,1079.5,1097.75,599408,538290
05/02/2005,17:00,1097.0,1103.75,1094.75,1102.75,335687,321527
05/03/2005,17:00,1102.75,1108.0,1096.5,1105.5,471837,442314
05/04/2005,17:00,1106.0,1117.0,1102.0,1114.75,474920,439015
05/05/2005,17:00,1114.75,1119.25,1106.75,1114.0,480946,496625
05/06/2005,17:00,1113.75,1121.5,1110.25,1110.25,374021,398978
05/09/2005,17:00,1111.75,1120.0,1109.25,1117.25,329652,315479
05/10/2005,17:00,1117.0,1117.75,1102.75,1105.5,461365,507683
05/11/2005,17:00,1104.25,1112.75,1097.25,1111.75,544193,519888
05/12/2005,17:00,1111.5,1114.5,1097.75,1099.5,517230,549060
05/13/2005,17:00,1100.25,1104.75,1086.0,1096.0,573653,587279
05/16/2005,17:00,1096.0,1107.0,1094.0,1106.5,413949,351576
05/17/2005,17:00,1106.0,1115.5,1100.0,1114.0,467840,411485
05/18/2005,17:00,1114.25,1128.75,1111.5,1126.0,490348,431191
05/19/2005,17:00,1125.25,1132.0,1124.5,1130.75,392355,382501
05/20/2005,17:00,1130.75,1132.25,1125.25,1129.5,272767,272721
05/23/2005,17:00,1130.0,1138.25,1128.5,1135.25,337165,300301
05/24/2005,17:00,1134.75,1136.0,1129.75,1132.25,310123,318452
05/25/2005,17:00,1132.25,1132.5,1125.5,1132.25,285848,297042
05/26/2005,17:00,1131.75,1139.5,1131.0,1137.0,295171,252947
05/27/2005,17:00,1137.25,1139.75,1135.25,1139.5,137911,138604
05/30/2005,17:00,1139.25,1141.25,1137.0,1141.0,5534,4292
05/31/2005,17:00,1140.75,1141.0,1130.75,1131.5,324473,352494
06/01/2005,17:00,1131.75,1146.25,1131.25,1141.0,547603,503644
06/02/2005,17:00,1141.25,1145.0,1137.75,1144.25,269717,270588
06/03/2005,17:00,1144.25,1146.25,1134.0,1138.0,396202,450459
06/06/2005,17:00,1137.5,1138.75,1132.25,1137.25,266055,239151
06/07/2005,17:00,1137.0,1149.0,1136.75,1138.5,518305,481888
06/08/2005,17:00,1138.5,1142.75,1132.75,1135.25,303634,328071
06/09/2005,17:00,1135.25,1142.0,1130.5,1139.75,327429,314367
06/10/2005,17:00,1140.25,1143.0,1131.75,1138.25,273319,307365
06/13/2005,17:00,1138.25,1146.75,1134.0,1142.0,364826,358997
06/14/2005,17:00,1142.0,1147.75,1139.5,1143.75,296094,284572
06/15/2005,17:00,1143.75,1148.5,1137.75,1146.0,390024,402317
06/16/2005,17:00,1145.75,1152.0,1144.5,1149.75,340977,325555
06/17/2005,17:00,1149.75,1159.5,1149.5,1154.5,403060,393682
06/20/2005,17:00,1154.75,1158.75,1149.5,1154.25,255428,236891
06/21/2005,17:00,1154.5,1156.75,1150.5,1155.0,294286,292049
06/22/2005,17:00,1154.75,1159.25,1150.25,1154.75,280466,287589
06/23/2005,17:00,1155.25,1156.75,1137.75,1137.75,411441,475737
06/24/2005,17:00,1138.25,1140.5,1127.5,1129.5,383134,417979
06/27/2005,17:00,1129.75,1133.5,1126.75,1130.25,341694,315810
06/28/2005,17:00,1130.5,1141.5,1130.25,1140.75,361724,312778
06/29/2005,17:00,1140.75,1143.0,1136.25,1137.25,247916,275301
06/30/2005,17:00,1137.0,1142.0,1128.25,1130.25,380098,423145
07/01/2005,17:00,1130.0,1136.5,1129.5,1134.25,301869,304448
07/04/2005,17:00,1134.25,1134.5,1131.25,1132.5,4891,5174
07/05/2005,17:00,1133.0,1145.0,1129.75,1143.0,385127,320482
07/06/2005,17:00,1143.0,1145.0,1132.25,1132.5,371157,431102
07/07/2005,17:00,1132.5,1137.75,1105.0,1137.5,679944,646816
07/08/2005,17:00,1137.5,1151.5,1135.0,1151.0,456538,382295
07/11/2005,17:00,1150.75,1159.0,1149.75,1157.5,338980,323660
07/12/2005,17:00,1157.5,1164.0,1154.0,1159.5,364407,366018
07/13/2005,17:00,1159.75,1163.0,1157.0,1162.5,292784,299717
07/14/2005,17:00,1162.5,1171.75,1162.0,1164.75,448073,429447
07/15/2005,17:00,1164.75,1167.75,1160.75,1165.25,277803,273221
07/18/2005,17:00,1164.75,1165.75,1158.25,1162.25,215993,232962
07/19/2005,17:00,1162.0,1168.25,1161.25,1162.5,324106,295553
07/20/2005,17:00,1163.0,1174.25,1159.75,1171.25,480848,432684
07/21/2005,17:00,1170.75,1180.25,1161.25,1161.75,535505,558575
07/22/2005,17:00,1162.25,1172.25,1161.75,1171.75,283076,251361
07/25/2005,17:00,1171.0,1176.0,1164.75,1168.25,292124,283615
07/26/2005,17:00,1168.25,1171.75,1165.75,1169.0,283986,275623
07/27/2005,17:00,1168.25,1174.75,1166.5,1173.0,282364,272065
07/28/2005,17:00,1173.25,1182.5,1172.5,1181.5,354382,320150
07/29/2005,17:00,1181.75,1183.0,1170.75,1173.75,330400,358564
08/01/2005,17:00,1173.5,1176.25,1170.0,1172.0,276532,286729
08/02/2005,17:00,1172.5,1181.75,1172.25,1179.0,355688,315612
08/03/2005,17:00,1178.75,1182.75,1176.5,1182.25,268916,261158
08/04/2005,17:00,1182.5,1182.75,1170.75,1172.75,292988,327055
08/05/2005,17:00,1172.5,1175.25,1161.5,1164.0,336700,350869
08/08/2005,17:00,1164.0,1168.75,1158.5,1160.75,314674,339539
08/09/2005,17:00,1160.5,1170.5,1159.75,1168.5,364576,319060
08/10/2005,17:00,1167.75,1179.5,1162.5,1168.0,470902,458218
08/11/2005,17:00,1168.0,1174.75,1164.25,1171.5,379663,362653
08/12/2005,17:00,1171.75,1172.75,1161.5,1164.75,326837,352220
08/15/2005,17:00,1165.0,1172.75,1162.0,1172.0,303373,292386
08/16/2005,17:00,1172.5,1173.25,1154.25,1156.5,381612,464203
08/17/2005,17:00,1156.25,1162.0,1152.5,1155.75,403734,401557
08/18/2005,17:00,1155.75,1159.0,1151.0,1155.0,326757,331012
08/19/2005,17:00,1155.5,1161.5,1155.25,1158.0,259237,269508
08/22/2005,17:00,1157.5,1165.25,1151.75,1158.25,423395,420473
08/23/2005,17:00,1158.0,1159.25,1149.75,1155.25,335343,346970
08/24/2005,17:00,1154.5,1160.0,1142.75,1144.0,498048,529114
08/25/2005,17:00,1143.25,1149.25,1143.25,1147.5,283625,286759
08/26/2005,17:00,1147.75,1149.5,1139.0,1139.75,382940,406493
08/29/2005,17:00,1137.75,1150.0,1128.25,1148.5,501310,421219
08/30/2005,17:00,1148.75,1149.25,1135.75,1142.75,614736,650067
08/31/2005,17:00,1141.75,1158.5,1139.0,1156.5,656054,597928
09/01/2005,17:00,1156.5,1163.0,1150.75,1155.75,474234,478638
09/02/2005,17:00,1156.25,1160.5,1151.75,1154.0,312847,323557
09/05/2005,17:00,1153.75,1158.25,1153.5,1158.25,7069,5895
09/06/2005,17:00,1158.0,1169.25,1156.75,1168.75,419639,349105
09/07/2005,17:00,1168.75,1172.25,1165.5,1169.25,310224,318464
09/08/2005,17:00,1169.25,1170.5,1163.5,1165.5,256734,270433
09/09/2005,17:00,1165.25,1178.0,1165.25,1176.5,324803,272837
09/12/2005,17:00,1176.5,1178.75,1172.5,1173.0,235152,244625
09/13/2005,17:00,1173.25,1174.5,1165.25,1166.75,432014,450245
09/14/2005,17:00,1167.0,1170.0,1159.75,1162.25,369847,406056
09/15/2005,17:00,1162.25,1166.25,1158.5,1161.25,372177,368848
09/16/2005,17:00,1161.5,1172.5,1160.5,1170.5,426126,413000
09/19/2005,17:00,1170.25,1170.75,1161.0,1165.25,289302,347272
09/20/2005,17:00,1165.25,1170.75,1153.25,1154.75,431863,468955
09/21/2005,17:00,1154.25,1157.25,1142.0,1142.75,500070,547723
09/22/2005,17:00,1142.75,1150.5,1138.5,1148.0,571218,519890
09/23/2005,17:00,1146.5,1152.5,1142.75,1148.5,325991,316548
09/26/2005,17:00,1151.75,1156.75,1144.5,1149.25,422095,435882
09/27/2005,17:00,1149.0,1153.75,1143.75,1149.25,396888,408563
09/28/2005,17:00,1149.5,1154.75,1145.25,1150.75,408426,412070
09/29/2005,17:00,1150.75,1162.25,1144.0,1159.75,609205,569232
09/30/2005,17:00,1160.25,1163.75,1157.75,1163.25,340604,309832
10/03/2005,17:00,1163.0,1166.75,1157.5,1158.5,378875,395740
10/04/2005,17:00,1158.75,1163.25,1144.25,1144.25,467230,519235
10/05/2005,17:00,1144.5,1146.25,1127.75,1128.5,680650,723401
10/06/2005,17:00,1128.75,1134.75,1113.5,1126.25,792165,810460
10/07/2005,17:00,1124.5,1132.5,1122.75,1128.25,439287,422868
10/10/2005,17:00,1127.25,1132.25,1117.25,1118.25,381348,407624
10/11/2005,17:00,1118.5,1125.75,1114.0,1114.5,485722,484725
10/12/2005,17:00,1113.5,1122.75,1105.0,1107.5,676742,694449
10/13/2005,17:00,1107.75,1112.25,1099.5,1107.0,620092,582743
10/14/2005,17:00,1107.0,1119.25,1106.25,1117.0,533282,510920
10/17/2005,17:00,1117.5,1123.5,1114.0,1121.5,374440,369428
10/18/2005,17:00,1121.5,1124.5,1107.0,1107.75,489646,509149
10/19/2005,17:00,1107.0,1128.75,1101.5,1127.25,796797,701597
10/20/2005,17:00,1127.5,1128.75,1103.0,1105.25,697578,798554
10/21/2005,17:00,1104.75,1117.75,1103.5,1111.5,557973,574238
10/24/2005,17:00,1111.5,1131.0,1111.0,1129.25,520267,455655
10/25/2005,17:00,1129.25,1132.5,1119.5,1126.25,468903,502226
10/26/2005,17:00,1127.0,1135.0,1121.5,1123.5,512239,508994
10/27/2005,17:00,1123.5,1123.75,1108.5,1109.75,455377,504018
10/28/2005,17:00,1108.75,1129.0,1107.25,1127.75,550465,474488
10/31/2005,17:00,1127.5,1142.25,1127.25,1131.0,520139,521563
11/01/2005,17:00,1133.0,1138.25,1131.5,1133.5,375128,399605
11/02/2005,17:00,1133.75,1146.25,1130.25,1145.5,528260,464703
11/03/2005,17:00,1146.0,1155.5,1143.75,1151.0,504621,505879
11/04/2005,17:00,1151.25,1153.5,1144.25,1149.5,370205,370473
11/07/2005,17:00,1150.25,1154.75,1147.0,1150.25,336844,331906
11/08/2005,17:00,1150.75,1152.25,1146.25,1150.25,321706,306723
11/09/2005,17:00,1150.5,1157.25,1146.5,1151.0,430625,416371
